tokenid,collection_mint_number,asset_token_id,asset_index,token_index
45nq3-yqkor-uwiaa-aaaaa-cuarg-yaqca-acx7u-q,75,v3rnd-xikor-uwiaa-aaaaa-c4chg-yaqca-aaabf-q,75,180201
ac5jh-wakor-uwiaa-aaaaa-cuarg-yaqca-acypy-a,1106,v3s3y-gikor-uwiaa-aaaaa-c4chg-yaqca-aaarj-a,1106,181232
42ahz-zakor-uwiaa-aaaaa-cuarg-yaqca-acx6u-a,10,v442b-wykor-uwiaa-aaaaa-c4chg-yaqca-aaaaf-a,10,180136
afq6f-xqkor-uwiaa-aaaaa-cuarg-yaqca-acyoy-q,1043,v47m2-hykor-uwiaa-aaaaa-c4chg-yaqca-aaaqj-q,1043,181169
je5lo-makor-uwiaa-aaaaa-cuarg-yaqca-acyur-q,1413,v5e4u-lykor-uwiaa-aaaaa-c4chg-yaqca-aaawc-q,1413,181539
je65v-5akor-uwiaa-aaaaa-cuarg-yaqca-acye5-a,412,v5hkp-2ykor-uwiaa-aaaaa-c4chg-yaqca-aaago-a,412,180538
frrq2-uykor-uwiaa-aaaaa-cuarg-yaqca-acynh-a,944,v6qkt-cqkor-uwiaa-aaaaa-c4chg-yaqca-aaaoy-a,944,181070
cm7wq-kykor-uwiaa-aaaaa-cuarg-yaqca-acyxo-q,1599,v7img-7qkor-uwiaa-aaaaa-c4chg-yaqca-aaay7-q,1599,181725
cm4al-3ykor-uwiaa-aaaaa-cuarg-yaqca-acyhc-a,550,v7l25-oqkor-uwiaa-aaaaa-c4chg-yaqca-aaait-a,550,180676
icfzn-xykor-uwiaa-aaaaa-cuarg-yaqca-acye3-a,408,varwh-4qkor-uwiaa-aaaaa-c4chg-yaqca-aaagm-a,408,180534
mzk4x-nykor-uwiaa-aaaaa-cuarg-yaqca-acyup-q,1409,vasa4-nqkor-uwiaa-aaaaa-c4chg-yaqca-aaawa-q,1409,181535
aygcn-rykor-uwiaa-aaaaa-cuarg-yaqca-acyo2-q,1047,vbjqs-bqkor-uwiaa-aaaaa-c4chg-yaqca-aaaql-q,1047,181173
4hw3r-7ikor-uwiaa-aaaaa-cuarg-yaqca-acx6w-a,14,vbkgj-qqkor-uwiaa-aaaaa-c4chg-yaqca-aaaah-a,14,180140
crk4d-5qkor-uwiaa-aaaaa-cuarg-yaqca-acyha-a,546,vc5gv-iykor-uwiaa-aaaaa-c4chg-yaqca-aaair-a,546,180672
crjky-mqkor-uwiaa-aaaaa-cuarg-yaqca-acyxm-q,1595,vc6qo-zykor-uwiaa-aaaaa-c4chg-yaqca-aaay5-q,1595,181721
hbrfc-hakor-uwiaa-aaaaa-cuarg-yaqca-acynj-a,948,vdgw3-eykor-uwiaa-aaaaa-c4chg-yaqca-aaao2-a,948,181074
2qa2g-oqkor-uwiaa-aaaaa-cuarg-yaqca-acyoj-q,1013,velbz-fikor-uwiaa-aaaaa-c4chg-yaqca-aaap2-q,1013,181139
2mnwa-eykor-uwiaa-aaaaa-cuarg-yaqca-acyia-q,611,vfqrx-jikor-uwiaa-aaaaa-c4chg-yaqca-aaajr-q,611,180737
2moa3-vykor-uwiaa-aaaaa-cuarg-yaqca-acyym-a,1658,vfthm-yikor-uwiaa-aaaaa-c4chg-yaqca-aaaz5-a,1658,181784
a7lvp-qikor-uwiaa-aaaaa-cuarg-yaqca-acyp2-a,1110,vgehq-aakor-uwiaa-aaaaa-c4chg-yaqca-aaarl-a,1110,181236
4a3mt-6ykor-uwiaa-aaaaa-cuarg-yaqca-acx7w-q,79,vghrl-rakor-uwiaa-aaaaa-c4chg-yaqca-aaabh-q,79,180205
ifiop-wikor-uwiaa-aaaaa-cuarg-yaqca-acyf3-q,473,vh4bf-5akor-uwiaa-aaaaa-c4chg-yaqca-aaahm-q,473,180599
m6hlv-mikor-uwiaa-aaaaa-cuarg-yaqca-acyvp-a,1472,vh7x6-makor-uwiaa-aaaaa-c4chg-yaqca-aaaxa-a,1472,181598
jrfiv-vykor-uwiaa-aaaaa-cuarg-yaqca-acybv-q,205,vi47p-sakor-uwiaa-aaaaa-c4chg-yaqca-aaadg-q,205,180331
jrg6o-eykor-uwiaa-aaaaa-cuarg-yaqca-acyrz-a,1236,vi7ju-dakor-uwiaa-aaaaa-c4chg-yaqca-aaatk-a,1236,181362
kjgbk-6ykor-uwiaa-aaaaa-cuarg-yaqca-acytq-a,1346,vjez2-pakor-uwiaa-aaaaa-c4chg-yaqca-aaavb-a,1346,181472
kjfxr-pykor-uwiaa-aaaaa-cuarg-yaqca-acyd4-q,347,vjhpb-6akor-uwiaa-aaaaa-c4chg-yaqca-aaafn-q,347,180473
2dnik-lykor-uwiaa-aaaaa-cuarg-yaqca-acymk-q,887,vkqp5-gikor-uwiaa-aaaaa-c4chg-yaqca-aaan3-q,887,181013
mstdy-kakor-uwiaa-aaaaa-cuarg-yaqca-acyj7-q,737,vll7t-kikor-uwiaa-aaaaa-c4chg-yaqca-aaalq-q,737,180863
gv7vd-vqkor-uwiaa-aaaaa-cuarg-yaqca-acyzl-q,1721,vmf6k-2ykor-uwiaa-aaaaa-c4chg-yaqca-aaa24-q,1721,181847
mv6u2-lqkor-uwiaa-aaaaa-cuarg-yaqca-acyi7-a,672,vmgir-lykor-uwiaa-aaaaa-c4chg-yaqca-aaakq-a,672,180798
ewrem-sakor-uwiaa-aaaaa-cuarg-yaqca-acylk-a,822,vn5y7-hykor-uwiaa-aaaaa-c4chg-yaqca-aaam3-a,822,180948
kolwi-7ikor-uwiaa-aaaaa-cuarg-yaqca-acysq-q,1283,vojoy-oqkor-uwiaa-aaaaa-c4chg-yaqca-aaaub-q,1283,181409
koiat-oikor-uwiaa-aaaaa-cuarg-yaqca-acyc4-a,282,vokyd-7qkor-uwiaa-aaaaa-c4chg-yaqca-aaaen-a,282,180408
jwi7x-uikor-uwiaa-aaaaa-cuarg-yaqca-acyav-a,140,vprin-tqkor-uwiaa-aaaaa-c4chg-yaqca-aaacg-a,140,180266
jwljm-fikor-uwiaa-aaaaa-cuarg-yaqca-acyqz-q,1173,vps6w-cqkor-uwiaa-aaaaa-c4chg-yaqca-aaask-q,1173,181299
elhye-uikor-uwiaa-aaaaa-cuarg-yaqca-acyli-a,818,vqlex-bqkor-uwiaa-aaaaa-c4chg-yaqca-aaamz-a,818,180944
hthha-oikor-uwiaa-aaaaa-cuarg-yaqca-acyjb-a,676,vrquz-nqkor-uwiaa-aaaaa-c4chg-yaqca-aaaks-a,676,180802
hter3-7ikor-uwiaa-aaaaa-cuarg-yaqca-acyzn-q,1725,vrtcc-4qkor-uwiaa-aaaaa-c4chg-yaqca-aaa26-q,1725,181851
lgl4u-wqkor-uwiaa-aaaaa-cuarg-yaqca-acyqx-q,1169,vsec6-eykor-uwiaa-aaaaa-c4chg-yaqca-aaasi-q,1169,181295
iqt3p-6qkor-uwiaa-aaaaa-cuarg-yaqca-acyat-a,136,vshuf-vykor-uwiaa-aaaaa-c4chg-yaqca-aaace-a,136,180262
kt643-iakor-uwiaa-aaaaa-cuarg-yaqca-acyc6-a,286,vt4el-zykor-uwiaa-aaaaa-c4chg-yaqca-aaaep-a,286,180412
kt5ka-zakor-uwiaa-aaaaa-cuarg-yaqca-acyss-q,1287,vt7sq-iykor-uwiaa-aaaaa-c4chg-yaqca-aaaud-q,1287,181413
kutlz-jqkor-uwiaa-aaaaa-cuarg-yaqca-acyd6-q,351,vurtj-yikor-uwiaa-aaaaa-c4chg-yaqca-aaafp-q,351,180477
kuq5c-yqkor-uwiaa-aaaaa-cuarg-yaqca-acyts-a,1350,vusfs-jikor-uwiaa-aaaaa-c4chg-yaqca-aaavd-a,1350,181476
lbglw-xakor-uwiaa-aaaaa-cuarg-yaqca-acyrx-a,1232,vvjv4-fikor-uwiaa-aaaaa-c4chg-yaqca-aaati-a,1232,181358
ix6mn-7akor-uwiaa-aaaaa-cuarg-yaqca-acybt-q,201,vvkdh-uikor-uwiaa-aaaaa-c4chg-yaqca-aaade-q,201,180327
2cwye-hykor-uwiaa-aaaaa-cuarg-yaqca-acykb-q,741,vw5d3-makor-uwiaa-aaaaa-c4chg-yaqca-aaals-q,741,180867
263uc-nqkor-uwiaa-aaaaa-cuarg-yaqca-acymi-q,883,vxgtv-aakor-uwiaa-aaaaa-c4chg-yaqca-aaanz-q,883,181009
2ry4t-tqkor-uwiaa-aaaaa-cuarg-yaqca-acyyo-a,1662,vyf3e-6akor-uwiaa-aaaaa-c4chg-yaqca-aaaz7-a,1662,181788
2r3ki-cqkor-uwiaa-aaaaa-cuarg-yaqca-acyic-q,615,vygn7-pakor-uwiaa-aaaaa-c4chg-yaqca-aaajt-q,615,180741
yaap6-5ikor-uwiaa-aaaaa-cuarg-yaqca-acyoh-q,1009,vz55r-dakor-uwiaa-aaaaa-c4chg-yaqca-aaapy-q,1009,181135
gv4dy-eqkor-uwiaa-aaaaa-cuarg-yaqca-acyjh-a,688,w25zr-sykor-uwiaa-aaaaa-c4chg-yaqca-aaaky-a,688,180814
fdeed-mqkor-uwiaa-aaaaa-cuarg-yaqca-acyzd-q,1705,w26pk-dykor-uwiaa-aaaaa-c4chg-yaqca-aaa2u-q,1705,181831
hakvm-lakor-uwiaa-aaaaa-cuarg-yaqca-acylc-a,806,w3gj7-6ykor-uwiaa-aaaaa-c4chg-yaqca-aaamt-a,806,180932
zvwzk-sykor-uwiaa-aaaaa-cuarg-yaqca-acymc-q,871,w4l65-7ikor-uwiaa-aaaaa-c4chg-yaqca-aaant-q,871,180997
3en44-nakor-uwiaa-aaaaa-cuarg-yaqca-acykh-q,753,w5qot-tikor-uwiaa-aaaaa-c4chg-yaqca-aaaly-q,753,180879
kh5po-5ykor-uwiaa-aaaaa-cuarg-yaqca-acyrr-a,1220,w6eyu-2akor-uwiaa-aaaaa-c4chg-yaqca-aaatc-a,1220,181346
kh6zv-mykor-uwiaa-aaaaa-cuarg-yaqca-acyb5-q,221,w6hop-lakor-uwiaa-aaaaa-c4chg-yaqca-aaado-q,221,180347
j76gr-wykor-uwiaa-aaaaa-cuarg-yaqca-acydu-q,331,w746b-hakor-uwiaa-aaaaa-c4chg-yaqca-aaaff-q,331,180457
j75qk-hykor-uwiaa-aaaaa-cuarg-yaqca-acyty-a,1362,w77i2-wakor-uwiaa-aaaaa-c4chg-yaqca-aaavj-a,1362,181488
zunje-6ykor-uwiaa-aaaaa-cuarg-yaqca-acykj-q,757,wags3-vakor-uwiaa-aaaaa-c4chg-yaqca-aaal2-q,757,180883
ziafc-uqkor-uwiaa-aaaaa-cuarg-yaqca-acyma-q,867,wb5cv-zakor-uwiaa-aaaaa-c4chg-yaqca-aaanr-q,867,180993
jclmc-bqkor-uwiaa-aaaaa-cuarg-yaqca-acyt2-a,1366,wcjus-qikor-uwiaa-aaaaa-c4chg-yaqca-aaavl-a,1366,181492
jci2z-qqkor-uwiaa-aaaaa-cuarg-yaqca-acydw-q,335,wckcj-bikor-uwiaa-aaaaa-c4chg-yaqca-aaafh-q,335,180461
lbf5n-gakor-uwiaa-aaaaa-cuarg-yaqca-acyb3-q,217,wdrsh-nikor-uwiaa-aaaaa-c4chg-yaqca-aaadm-q,217,180343
p2kyx-4akor-uwiaa-aaaaa-cuarg-yaqca-acyrp-a,1216,wdse4-4ikor-uwiaa-aaaaa-c4chg-yaqca-aaata-a,1216,181342
lgikp-hqkor-uwiaa-aaaaa-cuarg-yaqca-acya3-a,152,we4ff-mykor-uwiaa-aaaaa-c4chg-yaqca-aaacm-a,152,180278
p5hpv-5qkor-uwiaa-aaaaa-cuarg-yaqca-acyqp-q,1153,we7t6-5ykor-uwiaa-aaaaa-c4chg-yaqca-aaasa-q,1153,181279
jfg3a-aakor-uwiaa-aaaaa-cuarg-yaqca-acys2-q,1303,wfedq-rykor-uwiaa-aaaaa-c4chg-yaqca-aaaul-q,1303,181429
jffn3-rakor-uwiaa-aaaaa-cuarg-yaqca-acycw-a,270,wfhvl-aykor-uwiaa-aaaaa-c4chg-yaqca-aaaeh-a,270,180396
h54je-nikor-uwiaa-aaaaa-cuarg-yaqca-acyla-a,802,wgqvx-yqkor-uwiaa-aaaaa-c4chg-yaqca-aaamr-a,802,180928
ef7a3-gikor-uwiaa-aaaaa-cuarg-yaqca-acyzf-q,1709,whitc-fqkor-uwiaa-aaaaa-c4chg-yaqca-aaa2w-q,1709,181835
ef4wa-xikor-uwiaa-aaaaa-cuarg-yaqca-acyjj-a,692,whlfz-uqkor-uwiaa-aaaaa-c4chg-yaqca-aaak2-a,692,180818
prthy-3ykor-uwiaa-aaaaa-cuarg-yaqca-acym7-a,928,wil3t-3qkor-uwiaa-aaaaa-c4chg-yaqca-aaaoq-a,928,181054
b2hrl-cykor-uwiaa-aaaaa-cuarg-yaqca-acyhk-a,566,wjql5-xqkor-uwiaa-aaaaa-c4chg-yaqca-aaai3-a,566,180692
b2ehq-tykor-uwiaa-aaaaa-cuarg-yaqca-acyxg-q,1583,wjt5g-gqkor-uwiaa-aaaaa-c4chg-yaqca-aaayx-q,1583,181709
dtlpf-oqkor-uwiaa-aaaaa-cuarg-yaqca-acyoq-q,1027,wke52-6ykor-uwiaa-aaaaa-c4chg-yaqca-aaaqb-q,1027,181153
7m3wz-aakor-uwiaa-aaaaa-cuarg-yaqca-acx64-a,26,wkhlb-pykor-uwiaa-aaaaa-c4chg-yaqca-aaaan-a,26,180152
ksfmv-eakor-uwiaa-aaaaa-cuarg-yaqca-acyev-a,396,wl43p-dykor-uwiaa-aaaaa-c4chg-yaqca-aaagg-a,396,180522
ksg2o-vakor-uwiaa-aaaaa-cuarg-yaqca-acyuz-q,1429,wl7nu-sykor-uwiaa-aaaaa-c4chg-yaqca-aaawk-q,1429,181555
kvi3x-fqkor-uwiaa-aaaaa-cuarg-yaqca-acyfv-q,461,wmrmn-cikor-uwiaa-aaaaa-c4chg-yaqca-aaahg-q,461,180587
kvlnm-uqkor-uwiaa-aaaaa-cuarg-yaqca-acyvz-a,1492,wms2w-tikor-uwiaa-aaaaa-c4chg-yaqca-aaaxk-a,1492,181618
dugyh-pakor-uwiaa-aaaaa-cuarg-yaqca-acypq-a,1090,wnjky-7ikor-uwiaa-aaaaa-c4chg-yaqca-aaarb-a,1090,181216
7lwb3-bqkor-uwiaa-aaaaa-cuarg-yaqca-acx74-q,91,wnk4d-oikor-uwiaa-aaaaa-c4chg-yaqca-aaabn-q,91,180217
zha3i-3qkor-uwiaa-aaaaa-cuarg-yaqca-acyik-q,631,wo547-wakor-uwiaa-aaaaa-c4chg-yaqca-aaaj3-q,631,180757
zhdnt-kqkor-uwiaa-aaaaa-cuarg-yaqca-acyyg-a,1646,wo6ke-hakor-uwiaa-aaaaa-c4chg-yaqca-aaazx-a,1646,181772
pw6q2-2ikor-uwiaa-aaaaa-cuarg-yaqca-acyn7-q,993,wpgmr-2akor-uwiaa-aaaaa-c4chg-yaqca-aaapq-q,993,181119
7wa5t-hykor-uwiaa-aaaaa-cuarg-yaqca-acx76-q,95,wq4al-iakor-uwiaa-aaaaa-c4chg-yaqca-aaabp-q,95,180221
djqep-jikor-uwiaa-aaaaa-cuarg-yaqca-acyps-a,1094,wq7wq-zakor-uwiaa-aaaaa-c4chg-yaqca-aaard-a,1094,181220
iflyu-hikor-uwiaa-aaaaa-cuarg-yaqca-acyvx-a,1488,wreg6-vakor-uwiaa-aaaaa-c4chg-yaqca-aaaxi-a,1488,181614
ltt7p-pikor-uwiaa-aaaaa-cuarg-yaqca-acyft-q,457,wrhqf-eakor-uwiaa-aaaaa-c4chg-yaqca-aaahe-q,457,180583
zg3lg-xqkor-uwiaa-aaaaa-cuarg-yaqca-acyob-q,997,wsqqz-4ikor-uwiaa-aaaaa-c4chg-yaqca-aaaps-q,997,181123
z2vr3-mykor-uwiaa-aaaaa-cuarg-yaqca-acyye-a,1642,wtiwm-bikor-uwiaa-aaaaa-c4chg-yaqca-aaazv-a,1642,181768
z2wha-5ykor-uwiaa-aaaaa-cuarg-yaqca-acyii-q,627,wtlax-qikor-uwiaa-aaaaa-c4chg-yaqca-aaajz-q,627,180753
bhs3y-vqkor-uwiaa-aaaaa-cuarg-yaqca-acyxe-q,1579,wufbo-aykor-uwiaa-aaaaa-c4chg-yaqca-aaayv-q,1579,181705
bhrnd-eqkor-uwiaa-aaaaa-cuarg-yaqca-acyhi-a,562,wugxv-rykor-uwiaa-aaaaa-c4chg-yaqca-aaaiz-a,562,180688
exkuc-6akor-uwiaa-aaaaa-cuarg-yaqca-acynb-a,932,wv5h3-5ykor-uwiaa-aaaaa-c4chg-yaqca-aaaos-a,932,181058
icgpw-gykor-uwiaa-aaaaa-cuarg-yaqca-acyux-q,1425,wwjr4-uqkor-uwiaa-aaaaa-c4chg-yaqca-aaawi-q,1425,181551
lu6in-oykor-uwiaa-aaaaa-cuarg-yaqca-acyet-a,392,wwkhh-fqkor-uwiaa-aaaaa-c4chg-yaqca-aaage-a,392,180518
7rnkr-gikor-uwiaa-aaaaa-cuarg-yaqca-acx66-a,30,wxrxj-jqkor-uwiaa-aaaaa-c4chg-yaqca-aaaap-a,30,180156
do5tn-iykor-uwiaa-aaaaa-cuarg-yaqca-acyos-q,1031,wxsbs-yqkor-uwiaa-aaaaa-c4chg-yaqca-aaaqd-q,1031,181157
jytrt-xikor-uwiaa-aaaaa-cuarg-yaqca-acycu-a,266,wyrjd-gqkor-uwiaa-aaaaa-c4chg-yaqca-aaaef-a,266,180392
jyqhi-gikor-uwiaa-aaaaa-cuarg-yaqca-acysy-q,1299,wys7y-xqkor-uwiaa-aaaaa-c4chg-yaqca-aaauj-q,1299,181425
kaqym-4ikor-uwiaa-aaaaa-cuarg-yaqca-acyqr-q,1157,wzjpw-3qkor-uwiaa-aaaaa-c4chg-yaqca-aaasc-q,1157,181283
katox-nikor-uwiaa-aaaaa-cuarg-yaqca-acya5-a,156,wzkzn-kqkor-uwiaa-aaaaa-c4chg-yaqca-aaaco-a,156,180282
ytn5s-yakor-uwiaa-aaaaa-cuarg-yaqca-acyme-q,875,x2q2f-vqkor-uwiaa-aaaaa-c4chg-yaqca-aaanv-q,875,181001
yparu-sikor-uwiaa-aaaaa-cuarg-yaqca-acykn-q,765,x3lkl-zqkor-uwiaa-aaaaa-c4chg-yaqca-aaal6-q,765,180891
f6syl-kykor-uwiaa-aaaaa-cuarg-yaqca-acyzb-q,1701,x4fls-jakor-uwiaa-aaaaa-c4chg-yaqca-aaa2s-q,1701,181827
f6roq-3ykor-uwiaa-aaaaa-cuarg-yaqca-acyjn-a,700,x4g5j-yakor-uwiaa-aaaaa-c4chg-yaqca-aaak6-a,700,180826
ggrru-bykor-uwiaa-aaaaa-cuarg-yaqca-acyle-a,810,x55nh-uakor-uwiaa-aaaaa-c4chg-yaqca-aaamv-a,810,180936
i6ldq-mqkor-uwiaa-aaaaa-cuarg-yaqca-acys6-q,1311,x6j3a-5ikor-uwiaa-aaaaa-c4chg-yaqca-aaaup-q,1311,181437
i6ivl-5qkor-uwiaa-aaaaa-cuarg-yaqca-acycs-a,262,x6kn3-mikor-uwiaa-aaaaa-c4chg-yaqca-aaaed-a,262,180388
jl6d7-sakor-uwiaa-aaaaa-cuarg-yaqca-acyax-a,144,x7r5v-aikor-uwiaa-aaaaa-c4chg-yaqca-aaaci-a,144,180270
k5gee-2akor-uwiaa-aaaaa-cuarg-yaqca-acyqt-q,1161,x7slo-rikor-uwiaa-aaaaa-c4chg-yaqca-aaase-q,1161,181287
g3hn4-hqkor-uwiaa-aaaaa-cuarg-yaqca-acylg-a,814,xalrp-sikor-uwiaa-aaaaa-c4chg-yaqca-aaamx-a,814,180940
eykki-rakor-uwiaa-aaaaa-cuarg-yaqca-acyjl-a,696,xbqbb-6ikor-uwiaa-aaaaa-c4chg-yaqca-aaak4-a,696,180822
oyllr-pakor-uwiaa-aaaaa-cuarg-yaqca-acyy7-q,1697,xbtx2-pikor-uwiaa-aaaaa-c4chg-yaqca-aaa2q-q,1697,181823
l35a4-qykor-uwiaa-aaaaa-cuarg-yaqca-acyqv-q,1165,xcexg-xakor-uwiaa-aaaaa-c4chg-yaqca-aaasg-q,1165,181291
l36wh-bykor-uwiaa-aaaaa-cuarg-yaqca-acyaz-a,148,xchb5-gakor-uwiaa-aaaaa-c4chg-yaqca-aaack-a,148,180274
id6jd-3ykor-uwiaa-aaaaa-cuarg-yaqca-acycq-a,258,xd4rt-kakor-uwiaa-aaaaa-c4chg-yaqca-aaaeb-a,258,180384
id57y-kykor-uwiaa-aaaaa-cuarg-yaqca-acys4-q,1307,xd7hi-3akor-uwiaa-aaaaa-c4chg-yaqca-aaaun-q,1307,181433
iet6b-2ikor-uwiaa-aaaaa-cuarg-yaqca-acydq-q,323,xergr-lqkor-uwiaa-aaaaa-c4chg-yaqca-aaafb-q,323,180449
ieqi2-likor-uwiaa-aaaaa-cuarg-yaqca-acyt4-a,1370,xesqk-2qkor-uwiaa-aaaaa-c4chg-yaqca-aaavn-a,1370,181496
l4qx6-rikor-uwiaa-aaaaa-cuarg-yaqca-acyrv-a,1228,xfjae-wqkor-uwiaa-aaaaa-c4chg-yaqca-aaatg-a,1228,181354
l4tbf-aikor-uwiaa-aaaaa-cuarg-yaqca-acybz-q,213,xfkw7-hqkor-uwiaa-aaaaa-c4chg-yaqca-aaadk-q,213,180339
zj3vm-yqkor-uwiaa-aaaaa-cuarg-yaqca-acykl-q,761,xg5wd-7ykor-uwiaa-aaaaa-c4chg-yaqca-aaal4-q,761,180887
yo3b2-6ikor-uwiaa-aaaaa-cuarg-yaqca-acymg-q,879,xhggn-tykor-uwiaa-aaaaa-c4chg-yaqca-aaanx-q,879,181005
ybyjl-aikor-uwiaa-aaaaa-cuarg-yaqca-acyya-a,1634,xifo4-nykor-uwiaa-aaaaa-c4chg-yaqca-aaazr-a,1634,181760
yb37q-rikor-uwiaa-aaaaa-cuarg-yaqca-acyim-q,635,xigyh-4ykor-uwiaa-aaaaa-c4chg-yaqca-aaaj5-q,635,180761
y5wtw-3akor-uwiaa-aaaaa-cuarg-yaqca-acyof-q,1005,xj5ij-qykor-uwiaa-aaaaa-c4chg-yaqca-aaapw-q,1005,181131
ki5re-sykor-uwiaa-aaaaa-cuarg-yaqca-acyv3-a,1496,xkj6o-zqkor-uwiaa-aaaaa-c4chg-yaqca-aaaxm-a,1496,181622
otsu6-iykor-uwiaa-aaaaa-cuarg-yaqca-acyfp-q,449,xkkiv-iqkor-uwiaa-aaaaa-c4chg-yaqca-aaaha-q,449,180575
6nnfd-likor-uwiaa-aaaaa-cuarg-yaqca-acx72-q,87,xlry3-eqkor-uwiaa-aaaaa-c4chg-yaqca-aaabl-q,87,180213
cs547-fykor-uwiaa-aaaaa-cuarg-yaqca-acypw-a,1102,xlsoa-vqkor-uwiaa-aaaaa-c4chg-yaqca-aaarh-a,1102,181228
6kasb-kykor-uwiaa-aaaaa-cuarg-yaqca-acx62-a,22,xm4pz-fakor-uwiaa-aaaaa-c4chg-yaqca-aaaal-a,22,180148
cvql5-eikor-uwiaa-aaaaa-cuarg-yaqca-acyow-q,1039,xm7zc-uakor-uwiaa-aaaaa-c4chg-yaqca-aaaqh-q,1039,181165
kpqgg-tikor-uwiaa-aaaaa-cuarg-yaqca-acyu3-q,1433,xnejm-yakor-uwiaa-aaaaa-c4chg-yaqca-aaawm-q,1433,181559
ou7d4-jikor-uwiaa-aaaaa-cuarg-yaqca-acyep-a,384,xnh7x-jakor-uwiaa-aaaaa-c4chg-yaqca-aaaga-a,384,180510
fmhms-sqkor-uwiaa-aaaaa-cuarg-yaqca-acynf-a,940,xoq7l-rikor-uwiaa-aaaaa-c4chg-yaqca-aaaow-a,940,181066
a47di-zakor-uwiaa-aaaaa-cuarg-yaqca-acyxa-q,1571,xpiz6-mikor-uwiaa-aaaaa-c4chg-yaqca-aaayr-q,1571,181697
a44vt-iakor-uwiaa-aaaaa-cuarg-yaqca-acyhm-a,570,xplpf-5ikor-uwiaa-aaaaa-c4chg-yaqca-aaai5-a,570,180696
ljiuf-iqkor-uwiaa-aaaaa-cuarg-yaqca-acyer-a,388,xqrd7-pikor-uwiaa-aaaaa-c4chg-yaqca-aaagc-a,388,180514
ljlc6-zqkor-uwiaa-aaaaa-cuarg-yaqca-acyu5-q,1437,xqsve-6ikor-uwiaa-aaaaa-c4chg-yaqca-aaawo-q,1437,181563
cigxv-cakor-uwiaa-aaaaa-cuarg-yaqca-acyou-q,1035,xrjfk-sikor-uwiaa-aaaaa-c4chg-yaqca-aaaqf-q,1035,181161
6xwoj-mqkor-uwiaa-aaaaa-cuarg-yaqca-acx6y-a,18,xrktr-dikor-uwiaa-aaaaa-c4chg-yaqca-aaaaj-a,18,180144
abkj3-oikor-uwiaa-aaaaa-cuarg-yaqca-acyho-a,574,xs5tn-3akor-uwiaa-aaaaa-c4chg-yaqca-aaai7-a,574,180700
abj7a-7ikor-uwiaa-aaaaa-cuarg-yaqca-acyxc-q,1575,xs6fw-kakor-uwiaa-aaaaa-c4chg-yaqca-aaayt-q,1575,181701
ek4ik-yikor-uwiaa-aaaaa-cuarg-yaqca-acynd-a,936,xtgdd-xakor-uwiaa-aaaaa-c4chg-yaqca-aaaou-a,936,181062
z3nxo-rykor-uwiaa-aaaaa-cuarg-yaqca-acyod-q,1001,xulub-wqkor-uwiaa-aaaaa-c4chg-yaqca-aaapu-q,1001,181127
y4ndy-xakor-uwiaa-aaaaa-cuarg-yaqca-acyio-q,639,xvqep-2qkor-uwiaa-aaaaa-c4chg-yaqca-aaaj7-q,639,180765
y4ovd-gakor-uwiaa-aaaaa-cuarg-yaqca-acyyc-a,1638,xvtsu-lqkor-uwiaa-aaaaa-c4chg-yaqca-aaazt-a,1638,181764
cplax-dqkor-uwiaa-aaaaa-cuarg-yaqca-acypu-a,1098,xwesi-tykor-uwiaa-aaaaa-c4chg-yaqca-aaarf-a,1098,181224
6q3zl-nakor-uwiaa-aaaaa-cuarg-yaqca-acx7y-q,83,xwhet-cykor-uwiaa-aaaaa-c4chg-yaqca-aaabj-q,83,180209
lofdh-jakor-uwiaa-aaaaa-cuarg-yaqca-acyfr-q,453,xx4u5-oykor-uwiaa-aaaaa-c4chg-yaqca-aaahc-q,453,180579
logv4-yakor-uwiaa-aaaaa-cuarg-yaqca-acyv5-a,1500,xx7cg-7ykor-uwiaa-aaaaa-c4chg-yaqca-aaaxo-a,1500,181626
jmtu5-tqkor-uwiaa-aaaaa-cuarg-yaqca-acybx-q,209,xy4kx-bykor-uwiaa-aaaaa-c4chg-yaqca-aaadi-q,209,180335
k2ltg-3qkor-uwiaa-aaaaa-cuarg-yaqca-acyrt-a,1224,xy74m-qykor-uwiaa-aaaaa-c4chg-yaqca-aaate-a,1224,181350
izgus-nakor-uwiaa-aaaaa-cuarg-yaqca-acyt6-a,1374,xzemc-4ykor-uwiaa-aaaaa-c4chg-yaqca-aaavp-a,1374,181500
izfcj-4akor-uwiaa-aaaaa-cuarg-yaqca-acyds-q,327,xzh2z-nykor-uwiaa-aaaaa-c4chg-yaqca-aaafd-q,327,180453
jb72f-iykor-uwiaa-aaaaa-cuarg-yaqca-acyla-q,803,y2tgw-5akor-uwiaa-aaaaa-c4chg-yaqca-aaamr-q,803,180929
kz7fb-sykor-uwiaa-aaaaa-cuarg-yaqca-acyjj-q,693,y3iwy-rakor-uwiaa-aaaaa-c4chg-yaqca-aaak2-q,693,180819
kz4t2-dykor-uwiaa-aaaaa-cuarg-yaqca-acyzf-a,1708,y3lad-aakor-uwiaa-aaaaa-c4chg-yaqca-aaa2w-a,1708,181834
xio2f-3ikor-uwiaa-aaaaa-cuarg-yaqca-acykj-a,756,y4fb2-qqkor-uwiaa-aaaaa-c4chg-yaqca-aaal2-a,756,180882
